chr1	9215	11215
chr1	236715	238715
chr1	520555	522555
chr1	564675	568595
chr1	568895	570895
chr1	668195	670195
chr1	692635	694635
chr1	713135	716215
chr1	751715	755435
chr1	761135	763895
chr1	784935	786935
chr1	793195	795195
chr1	802095	804095
chr1	804235	806235
chr1	839135	843335
chr1	845715	847715
chr1	855615	857615
chr1	858255	862055
chr1	872615	874615
chr1	874775	878115
chr1	885915	887915
chr1	893695	896955
chr1	901375	903375
chr1	910595	912595
chr1	922695	924695
chr1	933355	938355
chr1	939895	941895
chr1	947795	950855
chr1	953975	957615
chr1	967475	969475
chr1	975275	977275
chr1	994035	996035
chr1	996595	998595
chr1	998735	1000735
chr1	1013995	1016955
chr1	1050675	1052675
chr1	1056675	1058675
chr1	1058815	1060815
chr1	1067935	1069935
chr1	1069955	1071955
chr1	1088415	1090415
chr1	1091935	1093935
chr1	1122555	1124555
chr1	1135935	1137935
chr1	1142535	1144535
chr1	1165235	1168475
chr1	1199395	1201875
chr1	1205415	1207415
chr1	1208275	1210275
chr1	1216635	1219475
chr1	1226395	1228395
chr1	1239255	1242555
chr1	1242655	1245735
chr1	1252795	1254795
chr1	1259075	1261075
chr1	1265135	1267135
chr1	1279375	1286155
chr1	1286595	1288595
chr1	1289915	1298555
chr1	1305835	1308615
chr1	1309795	1311795
chr1	1332675	1335855
chr1	1336575	1338575
chr1	1341695	1344315
chr1	1354535	1356535
chr1	1364255	1372075
chr1	1372535	1374535
chr1	1375435	1378175
chr1	1396795	1398795
chr1	1406075	1408075
chr1	1439455	1442055
chr1	1446115	1448435
chr1	1474195	1477015
chr1	1485555	1487555
chr1	1489395	1491395
chr1	1501935	1503935
chr1	1508335	1511795
chr1	1526075	1528075
chr1	1534135	1536135
chr1	1545735	1547735
chr1	1548795	1553115
chr1	1589495	1591655
chr1	1593015	1595015
chr1	1616855	1618855
chr1	1622915	1625615
chr1	1654875	1656875
chr1	1657895	1660895
chr1	1671615	1673615
chr1	1676175	1678895
chr1	1688555	1690555
chr1	1694875	1696875
chr1	1707915	1712975
chr1	1713275	1715275
chr1	1719675	1721675
chr1	1737535	1739535
chr1	1763415	1766615
chr1	1771415	1774195
chr1	1789275	1791275
chr1	1820395	1824175
chr1	1836855	1842195
chr1	1849935	1851935
chr1	1874595	1876595
chr1	1877155	1879155
chr1	1890615	1892615
chr1	1920895	1922895
chr1	1975455	1978535
chr1	2004075	2006075
chr1	2019015	2021015
chr1	2039195	2041195
chr1	2055475	2057475
chr1	2062835	2065815
chr1	2066135	2068135
chr1	2070635	2072635
chr1	2100875	2102875
chr1	2105155	2107155
chr1	2120015	2122495
chr1	2122815	2124815
chr1	2125235	2127775
chr1	2129895	2132155
chr1	2134935	2137715
chr1	2138035	2141215
chr1	2143055	2146695
chr1	2158295	2164555
chr1	2165075	2167075
chr1	2167315	2170335
chr1	2170855	2172855
chr1	2176995	2178995
chr1	2186695	2189755
chr1	2197275	2199275
chr1	2200955	2202955
chr1	2206475	2211875
chr1	2221335	2224215
chr1	2224675	2226675
chr1	2226895	2228895
chr1	2230875	2233535
chr1	2242095	2244095
chr1	2245015	2247015
chr1	2247235	2249235
chr1	2252775	2254775
chr1	2261435	2263435
chr1	2312335	2314335
chr1	2322095	2324095
chr1	2343095	2347015
chr1	2378735	2382275
chr1	2382375	2384375
chr1	2386435	2388435
chr1	2390455	2392455
chr1	2398655	2400655
chr1	2405555	2407555
chr1	2424935	2426935
chr1	2456715	2459455
chr1	2476615	2481295
chr1	2486155	2488995
chr1	2504995	2506995
chr1	2512995	2514995
chr1	2516035	2518995
chr1	2573075	2575715
chr1	2737675	2739675
chr1	2891535	2893535
