chr1	713171	715171
chr1	761686	763686
chr1	776575	778575
chr1	792498	795088
chr1	799819	801819
chr1	804289	806289
chr1	839834	841834
chr1	842245	844245
chr1	847502	849502
chr1	855568	857568
chr1	859215	861215
chr1	868204	875897
chr1	876027	878027
chr1	886649	889311
chr1	894558	896558
chr1	901479	903479
chr1	910676	912676
chr1	918645	920645
chr1	931781	934271
chr1	934845	936845
chr1	947793	949793
chr1	950636	952636
chr1	954547	956547
chr1	967950	969950
chr1	973285	976838
chr1	993858	995858
chr1	997014	1000567
chr1	1001736	1003736
chr1	1004019	1006019
chr1	1006233	1008831
chr1	1014372	1016372
chr1	1022700	1024700
chr1	1026187	1028187
chr1	1050657	1053903
chr1	1056374	1060836
chr1	1071583	1073583
chr1	1075555	1077555
chr1	1077797	1080777
chr1	1090863	1094195
chr1	1099869	1102731
chr1	1103117	1108056
chr1	1108219	1110219
chr1	1114006	1117845
chr1	1134985	1136985
chr1	1137456	1139456
chr1	1140562	1142562
chr1	1143117	1145117
chr1	1145342	1147342
chr1	1147589	1149589
chr1	1149743	1152626
chr1	1166272	1168272
chr1	1172501	1177051
chr1	1180880	1183395
chr1	1184714	1187452
chr1	1190164	1192164
chr1	1194144	1196144
chr1	1208313	1210313
chr1	1216010	1222312
chr1	1224760	1229677
chr1	1234567	1236567
chr1	1239965	1241965
chr1	1242776	1244776
chr1	1259238	1261238
chr1	1264872	1267609
chr1	1272286	1274286
chr1	1283347	1285347
chr1	1287404	1294761
chr1	1306373	1308373
chr1	1309521	1311521
chr1	1333852	1335852
chr1	1341857	1343857
chr1	1354516	1357052
chr1	1360872	1363717
chr1	1365029	1368741
chr1	1369451	1371451
chr1	1372200	1374995
chr1	1375295	1377295
chr1	1379277	1381277
chr1	1386251	1388251
chr1	1397065	1399065
chr1	1406391	1408391
chr1	1410306	1412306
chr1	1413643	1415643
chr1	1426217	1428217
chr1	1430218	1433183
chr1	1439434	1441986
chr1	1446621	1448621
chr1	1451941	1453941
chr1	1468831	1473510
chr1	1474551	1478581
chr1	1509054	1511054
chr1	1531426	1534256
chr1	1534547	1536547
chr1	1537116	1543532
chr1	1550139	1552139
chr1	1567054	1569054
chr1	1572177	1574177
chr1	1574252	1577025
chr1	1577430	1579430
chr1	1579465	1581465
chr1	1589501	1592473
chr1	1608592	1610592
chr1	1623113	1625113
chr1	1625542	1627542
chr1	1628874	1630874
chr1	1631421	1637828
chr1	1642679	1644679
chr1	1654826	1656826
chr1	1676392	1679766
chr1	1681356	1684252
chr1	1706225	1708225
chr1	1709227	1712877
chr1	1713368	1715368
chr1	1719635	1721635
chr1	1727108	1732245
chr1	1764420	1766420
chr1	1773441	1775441
chr1	1786296	1789740
chr1	1791234	1793585
chr1	1795166	1797166
chr1	1800033	1802033
chr1	1821401	1823401
chr1	1825353	1828519
chr1	1829724	1834361
chr1	1836871	1842253
chr1	1850484	1852484
chr1	1854963	1856963
chr1	1874630	1876630
chr1	1890627	1892627
chr1	1916277	1918277
chr1	1934251	1936251
chr1	1950068	1954657
chr1	1954800	1958224
chr1	1958863	1960863
chr1	1962515	1964515
chr1	1974390	1979071
chr1	1980727	1982727
chr1	1993593	1995593
chr1	2004614	2006614
chr1	2022237	2024237
chr1	2031070	2033070
chr1	2033308	2035308
chr1	2038290	2045785
chr1	2049264	2051264
chr1	2057669	2059669
chr1	2063540	2065540
chr1	2070450	2072450
chr1	2079304	2081304
chr1	2097054	2099054
chr1	2100225	2102225
chr1	2105018	2109768
chr1	2120104	2122104
chr1	2125480	2127480
chr1	2129789	2131789
chr1	2135633	2137633
chr1	2143275	2145275
chr1	2158976	2160976
chr1	2161614	2164556
chr1	2165095	2167095
chr1	2177214	2183208
chr1	2186295	2188295
chr1	2189632	2191632
chr1	2192128	2194128
chr1	2202252	2204252
chr1	2205642	2208783
chr1	2221233	2223233
chr1	2229392	2233648
chr1	2236353	2238353
chr1	2244345	2246345
chr1	2247334	2249334
chr1	2264832	2268211
chr1	2285752	2288277
chr1	2307143	2309143
chr1	2310373	2312373
chr1	2312627	2314627
chr1	2322169	2324169
chr1	2343417	2349058
chr1	2360742	2362742
chr1	2370935	2372935
chr1	2374424	2376424
chr1	2380397	2384281
chr1	2397090	2403388
chr1	2403902	2410063
chr1	2411050	2414553
chr1	2424398	2426398
chr1	2427113	2429113
chr1	2429347	2432614
chr1	2433806	2440267
chr1	2456989	2458989
chr1	2460280	2462280
chr1	2469935	2472443
chr1	2477877	2479877
chr1	2480030	2482912
chr1	2483733	2486403
chr1	2486492	2488492
chr1	2498730	2502518
chr1	2505491	2510596
chr1	2516701	2518701
chr1	2541850	2543850
chr1	2559205	2562761
chr1	2563795	2566819
chr1	2571608	2575199
chr1	2627163	2630246
chr1	2631312	2633312
chr1	2688016	2690016
chr1	2691072	2693072
chr1	2702255	2704255
chr1	2717349	2719349
chr1	2737697	2739697
chr1	2756132	2758132
chr1	2779130	2781130
chr1	2783649	2785649
chr1	2820539	2822539
chr1	2837793	2839793
chr1	2850262	2852262
chr1	2863048	2865048
chr1	2865806	2867806
chr1	2869663	2871663
chr1	2887598	2891508
chr1	2928343	2930343
chr1	2953385	2955385
chr1	2984396	2987338
chr1	3009756	3011756
chr1	3055434	3057434
chr1	3076565	3078565
chr1	3086381	3088381
chr1	3131000	3133000
chr1	3137922	3139922
chr1	3179964	3181964
chr1	3199733	3201733
chr1	3232051	3234051
chr1	3235646	3237646
chr1	3243852	3245852
chr1	3267572	3269572
chr1	3328551	3330551
chr1	3334343	3336343
chr1	3339037	3342274
chr1	3368843	3372277
chr1	3380543	3382543
chr1	3383953	3385953
chr1	3392883	3394883
chr1	3397750	3401551
chr1	3406290	3409032
chr1	3417633	3419633
chr1	3434425	3436425
chr1	3436977	3438977
chr1	3446960	3457172
chr1	3458828	3460828
chr1	3468983	3470983
chr1	3479178	3482841
chr1	3493765	3495765
chr1	3509081	3511081
chr1	3511813	3515441
chr1	3524870	3528533
chr1	3530914	3532914
chr1	3534687	3536687
chr1	3536837	3538837
chr1	3539420	3542477
chr1	3554481	3556481
chr1	3566802	3568802
chr1	3572423	3574423
chr1	3581123	3584943
chr1	3592946	3594946
chr1	3604853	3606853
chr1	3611340	3614304
chr1	3619768	3621768
chr1	3622686	3624686
chr1	3633801	3637056
chr1	3640071	3642071
chr1	3642990	3644990
chr1	3662843	3664843
chr1	3686051	3693665
chr1	3694142	3696142
chr1	3711986	3713986
chr1	3758779	3760779
chr1	3772904	3774904
chr1	3806790	3810518
chr1	3816142	3818142
chr1	3822986	3824986
chr1	3825621	3828602
chr1	4046733	4048733
chr1	4059102	4063403
chr1	4066062	4068933
chr1	4072630	4074630
chr1	4075980	4077980
chr1	4086554	4088554
chr1	4104035	4109271
chr1	4118175	4122050
chr1	4644471	4646471
chr1	4711845	4717469
chr1	4783906	4785906
chr1	4855700	4857700
chr1	4885331	4887331
chr1	4998631	5000631
chr1	5489490	5491490
chr1	5569073	5571073
chr1	5573793	5575793
chr1	5772551	5774551
chr1	5805014	5807014
chr1	5830232	5832232
chr1	5975218	5977218
chr1	6010213	6012213
chr1	6014221	6016221
chr1	6034407	6036407
chr1	6039675	6041675
chr1	6049114	6051114
chr1	6051858	6053858
chr1	6053965	6057343
chr1	6061441	6063441
chr1	6084680	6089339
chr1	6090120	6092120
chr1	6093680	6095680
chr1	6096555	6100131
chr1	6100754	6102754
