chr1	441000	443000
chr1	539976	541976
chr1	713117	715117
chr1	751900	753900
chr1	761794	763794
chr1	765302	767302
chr1	770084	772084
chr1	772886	774886
chr1	790151	792151
chr1	793270	795270
chr1	804331	806331
chr1	839116	841116
chr1	841295	849929
chr1	851578	853578
chr1	855549	857549
chr1	858825	872062
chr1	872065	874065
chr1	876099	878099
chr1	879299	881299
chr1	885924	888659
chr1	889524	891524
chr1	893569	897201
chr1	901186	903186
chr1	910591	912591
chr1	913275	918555
chr1	918665	920665
chr1	934227	938342
chr1	939742	941742
chr1	947788	949788
chr1	954199	957537
chr1	967895	969895
chr1	970117	976987
chr1	977240	979240
chr1	980566	982566
chr1	984108	986108
chr1	993693	995693
chr1	995805	1000591
chr1	1001578	1003578
chr1	1004131	1006131
chr1	1008064	1010064
chr1	1010478	1012478
chr1	1014423	1024060
chr1	1024297	1029893
chr1	1050586	1052586
chr1	1056955	1058955
chr1	1059028	1062428
chr1	1063032	1065392
chr1	1067088	1069875
chr1	1070623	1072623
chr1	1073242	1075242
chr1	1075545	1081485
chr1	1082845	1084845
chr1	1085083	1087083
chr1	1088526	1090526
chr1	1090873	1097356
chr1	1097593	1099593
chr1	1102229	1104229
chr1	1105815	1111964
chr1	1115824	1117824
chr1	1119783	1121783
chr1	1122545	1124545
chr1	1131511	1133511
chr1	1134197	1136197
chr1	1137856	1139856
chr1	1139996	1145001
chr1	1145341	1147341
chr1	1147534	1149534
chr1	1150243	1156982
chr1	1157449	1159449
chr1	1160027	1168123
chr1	1170829	1172829
chr1	1173848	1175848
chr1	1176738	1183355
chr1	1184744	1187543
chr1	1188161	1197072
chr1	1198575	1201606
chr1	1205251	1207251
chr1	1208329	1210329
chr1	1215281	1224140
chr1	1226568	1228568
chr1	1229366	1233002
chr1	1233228	1235228
chr1	1239211	1241211
chr1	1242741	1244741
chr1	1252773	1254773
chr1	1259196	1261196
chr1	1265588	1267588
chr1	1268228	1271498
chr1	1271782	1274249
chr1	1274351	1276351
chr1	1276644	1285844
chr1	1289940	1294980
chr1	1295085	1298573
chr1	1305885	1308545
chr1	1309754	1313430
chr1	1320482	1322482
chr1	1322500	1324500
chr1	1327940	1331651
chr1	1333874	1335874
chr1	1341891	1343891
chr1	1353521	1359453
chr1	1360213	1363588
chr1	1364960	1370044
chr1	1370270	1372270
chr1	1372499	1375499
chr1	1375904	1377904
chr1	1379057	1381057
chr1	1384125	1386125
chr1	1386532	1389446
chr1	1389959	1391959
chr1	1394961	1398541
chr1	1406462	1408462
chr1	1409434	1412462
chr1	1414178	1416178
chr1	1416293	1418293
chr1	1420088	1422088
chr1	1422157	1424157
chr1	1424352	1433841
chr1	1439325	1442010
chr1	1446869	1450698
chr1	1452030	1456490
chr1	1457727	1466536
chr1	1471575	1473575
chr1	1476587	1481772
chr1	1485513	1487513
chr1	1489203	1491203
chr1	1501849	1503849
chr1	1508329	1511250
chr1	1525347	1528109
chr1	1529150	1531150
chr1	1534973	1536973
chr1	1539375	1541803
chr1	1550399	1553585
chr1	1554949	1558917
chr1	1559654	1563314
chr1	1567725	1569725
chr1	1574678	1576678
chr1	1577203	1584126
chr1	1589558	1591558
chr1	1592073	1594073
chr1	1616866	1618866
chr1	1622275	1625400
chr1	1625624	1627624
chr1	1628120	1630120
chr1	1632444	1634444
chr1	1637885	1639885
chr1	1640104	1644703
chr1	1654851	1656851
chr1	1657950	1659950
chr1	1671632	1673632
chr1	1675607	1679849
chr1	1680420	1683732
chr1	1684253	1686253
chr1	1690296	1692296
chr1	1694894	1696894
chr1	1708728	1710728
chr1	1711021	1715554
chr1	1719657	1721657
chr1	1727104	1729104
chr1	1730226	1732226
chr1	1737547	1739547
chr1	1747566	1749566
chr1	1764632	1766632
chr1	1789197	1791817
chr1	1804378	1806378
chr1	1821391	1823391
chr1	1836814	1838814
chr1	1839518	1842262
chr1	1850164	1857179
